address,district,area,bedrooms,garage,type,rent,total,latitude,longitude
Avenida Dr. Vieira de Carvalho,República,25,1,0,Studio e kitnet,1148,1742,-23.5421176,-46.6435826
Rua Gabriel dos Santos,Santa Cecília,38,1,1,Apartamento,2650,3652,-23.5353346,-46.6592958
Rua Tabatinguera,Sé,22,1,0,Studio e kitnet,1799,2182,-23.5521762,-46.6274643
Rua Conselheiro Furtado,Liberdade,26,1,0,Studio e kitnet,2100,2566,-23.559334,-46.6328694
Rua Doutor Miguel Vieira Ferreira,Tatuapé,30,0,0,Apartamento,1840,2113,-23.5344297,-46.5618852
Rua Alves Ribeiro,Cambuci,60,2,0,Apartamento,1900,2028,-23.5651849,-46.6226576
Rua Jardim das Margaridas,Vila Buenos Aires,75,2,1,Casa em condomínio,1577,1799,-23.5081912,-46.5130617
Avenida São João,República,28,1,0,Studio e kitnet,1394,1493,-23.5397579,-46.6448726
Rua Cláudia,Vila Marieta,55,2,1,Apartamento,1700,2400,-23.517633,-46.526197
Rua Domingos Paiva,Brás,33,1,1,Apartamento,1700,2223,-23.5486945,-46.6144899
Rua das Águias Reais,Vila Cardoso Franco,50,2,1,Apartamento,791,1212,-23.6227024,-46.5068404
Rua Antônio Gomes Ferreira,Parque Fongaro,34,2,0,Studio e kitnet,1100,1360,-23.6339516,-46.5941399
Rua Honório Pena,Vila Matilde,101,3,3,Casa,3060,3190,-23.5333342,-46.5262394
Rua Natividade Saldanha,São Lucas,32,0,0,Studio e kitnet,1200,1532,-23.59294,-46.5565614
Rua dos Carmelitas,Sé,38,1,0,Studio e kitnet,980,1377,-23.5519164,-46.6292206
Rua Vitório Ramalho,Tatuapé,91,3,2,Apartamento,6000,7282,-23.5315713,-46.5624947
Rua Aurélia,Vila Romana,80,2,0,Casa,2200,2335,-23.5238178,-46.6977423
Rua Conselheiro Furtado,Liberdade,30,1,0,Studio e kitnet,2198,2682,-23.559334,-46.6328694
Rua Tristão de Oliveira,Vila Gumercindo,60,2,0,Casa,1555,1726,-23.6083221,-46.6187594
Rua François Coty,Cambuci,34,2,1,Apartamento,1680,2170,-23.565091,-46.61328
Avenida Alberto Augusto Alves,Vila Andrade,38,1,1,Apartamento,2800,2940,-23.6431738,-46.7350755
Rua Barão de Iguape,Liberdade,38,1,0,Studio e kitnet,1100,1492,-23.5582387,-46.6371062
Avenida Dedo de Deus,Vila Formosa,34,1,0,Studio e kitnet,1500,1807,-23.5640322,-46.5384899
Rua dos Trilhos,Mooca,90,2,0,Apartamento,2450,2482,-23.5531566,-46.600068
Rua Engenheiro Bianor,Butantã,29,1,1,Studio e kitnet,2790,3392,-23.5713457,-46.7078925
Rua Olívia Guedes Penteado,Socorro,35,2,0,Apartamento,1500,2015,-23.6795013,-46.7065003
Rua Jaboatão,Casa Verde,82,3,2,Apartamento,2100,3257,-23.5074285,-46.6567141
Rua Tapiraí,Vila Isolina Mazzei,67,2,1,Apartamento,2884,3695,-23.4974951,-46.5969156
Rua Brasil,Rudge Ramos,73,2,2,Apartamento,2100,2687,-23.6630071,-46.5625487
Rua Feliciano Bicudo,Vila Paulicéia,90,2,0,Casa,2450,2808,-23.4880398,-46.6151296
Rua Capitão Rubens,Parque Edu Chaves,30,1,0,Studio e kitnet,950,1057,-23.475801,-46.5622365
Rua do Lucas,Brás,50,2,1,Apartamento,3000,3578,-23.5429489,-46.6250392
Avenida São João,Santa Cecília,24,1,0,Studio e kitnet,1240,1560,-23.5352463,-46.6531381
Rua Hilário Capote Valente,São Lucas,60,2,0,Casa,1400,1460,-23.5986681,-46.5501598
Rua Glicério,Liberdade,49,2,1,Apartamento,2400,2997,-23.5598117,-46.6311518
Rua Duarte de Carvalho,Tatuapé,81,2,1,Apartamento,4000,5088,-23.5346777,-46.5719344
Rua Miguel Garcia,Cangaiba,70,1,0,Casa,969,1061,-23.5000175,-46.5304375
Rua Quedas 315,Vila Isolina Mazzei,60,2,1,Casa em condomínio,2600,2785,-23.494367702269084,-46.60791381360359
Rua Peixoto Gomide,Jardim Paulista,55,1,0,Apartamento,1650,2113,-23.5608957,-46.6570937
Rua Frei Caneca,Bela Vista,30,1,0,Studio e kitnet,1735,2396,-23.5518916,-46.649261
Rua Iapó,Casa Verde,55,2,0,Casa,2000,2085,-23.51445,-46.6644086
Rua Bueno de Andrade,Aclimação,68,3,1,Apartamento,2199,3066,-23.5634338,-46.6315739
Rua Fagundes Varela,Vila Príncipe de Gales,50,2,1,Apartamento,1550,2177,-23.6626707,-46.5499879
Rua São Francisco de Assis,Vila Mangalot,223,3,6,Casa,4100,4518,-23.4901681,-46.7430308
Rua Major Quedinho,República,33,1,0,Apartamento,1020,1607,-23.5499001,-46.6431093
Rua Omachá,Penha de França,58,2,1,Apartamento,1600,2362,-23.5192912,-46.539169
Rua Oliveira Alves,Ipiranga,58,2,1,Apartamento,4000,4982,-23.585736,-46.606534
Rua Henrique Sertório,Tatuapé,38,1,1,Apartamento,3010,4226,-23.5394195,-46.5782329
Rua Coronel Joaquim Antônio Dias,Tatuapé,29,1,0,Studio e kitnet,1800,2208,-23.5413214,-46.5739223
Rua Bicudo de Brito,Vila Guarani,45,2,0,Apartamento,1535,1794,-23.6392091,-46.6376577
Rua Francisco Coimbra,Penha de França,50,2,1,Apartamento,1860,2563,-23.5228991,-46.5410757
Rua Cristovão Bezerra Dantas,Parque Vitória,64,1,0,Casa,1236,1337,-23.4717802,-46.5940258
Rua Assungui,Vila Gumercindo,120,3,3,Apartamento,5900,7581,-23.6071179,-46.6177397
Avenida Salgado Filho,Centro,49,2,1,Apartamento,1716,2327,-23.465254,-46.530225
Avenida Avelino Alves Machado,Jardim Pinhal,70,2,1,Casa,1299,1414,-23.4554781,-46.5271914
Rua Dom Bernardo Nogueira,Vila Gumercindo,53,2,1,Apartamento,3200,4080,-23.6076572,-46.6236725
Rua Alexandre Benois,Vila Andrade,65,3,2,Apartamento,2890,3609,-23.6355328,-46.7378303
Rua Emílio Ribas,Jardim Pazini,80,2,0,Apartamento,1550,1640,-23.6034566,-46.7542713
Rua Francisca Maria de Souza,Tucuruvi,52,2,1,Casa em condomínio,2000,2411,-23.4844332,-46.5978104
Rua Mandioré,Vila Formosa,30,1,0,Studio e kitnet,800,901,-23.569454,-46.5474949
Rua Floresto Bandecchi,Jaguaré,49,2,1,Apartamento,1150,1879,-23.5457274,-46.7511486
Avenida Joaquina Ramalho,Vila Guilherme,42,1,0,Studio e kitnet,1500,1677,-23.5125174,-46.6066366
Rua Ibitirama,Vila Prudente,65,3,1,Apartamento,2500,3052,-23.5823178,-46.5853328
Rua Santo Egídio,Santa Teresinha,54,2,1,Apartamento,1503,2348,-23.4934275,-46.6366947
Rua Caetano Pinto,Brás,28,1,0,Apartamento,1750,2178,-23.5463504,-46.62279
Rua da Mooca,Mooca,57,2,0,Apartamento,2100,2697,-23.5555141,-46.6002032
Rua Curupá,Vila Formosa,70,3,1,Apartamento,2745,3986,-23.5619987,-46.5543776
Avenida Brigadeiro Luís Antônio,Bela Vista,40,1,1,Studio e kitnet,2850,3707,-23.5617846,-46.6445133
Rua Peixoto Gomide,Jardim Paulista,31,1,0,Studio e kitnet,2100,2481,-23.5608957,-46.6570937
Rua Antônio de Godói,Centro,53,2,0,Apartamento,2500,3032,-22.7822515,-46.5920097
Avenida Itaboraí,Bosque da Saúde,55,2,1,Apartamento,2300,3396,-23.6089,-46.6265542
Rua Dionísio da Costa,Vila Mariana,33,1,1,Studio e kitnet,3000,4040,-23.5896869,-46.6259813
Rua Cerqueira César,Centro,30,1,0,Studio e kitnet,1100,1422,-21.1800816,-47.809208
Avenida Corifeu de Azevedo Marques,Butantã,30,1,0,Studio e kitnet,1200,1266,-23.5740143,-46.7342956
Praça Dom Francisco de Souza,Santo Amaro,53,2,1,Apartamento,3200,3963,-23.6617663,-46.70598091232318
Rua José Bonifácio,Vila Galvão,60,2,2,Apartamento,1807,2585,-23.4612029,-46.5667078
Rua Benedito Fernandes,Santo Amaro,52,2,1,Apartamento,1700,2432,-23.6622932,-46.7093449
Rua Pereira Barreto,Santo Amaro,66,2,2,Apartamento,4500,5289,-23.6571932,-46.7037365
Rua Visconde de Parnaíba,Brás,26,1,0,Studio e kitnet,1350,1722,-23.5447101,-46.605292
Rua Natividade Saldanha,São Lucas,29,0,0,Studio e kitnet,1150,1452,-23.59294,-46.5565614
Rua Antônio Júlio dos Santos,Morumbi,55,2,1,Apartamento,1454,2019,-23.6088928,-46.7241386
Rua Maria Zélia,Piqueri,30,1,1,Casa,1550,1624,-23.5030391,-46.7122887
Avenida Brigadeiro Luís Antônio,Bela Vista,42,1,1,Apartamento,3300,3856,-23.5617846,-46.6445133
Avenida Professor Francisco Morato,Vila Sônia,84,3,2,Apartamento,3500,4349,-23.587101,-46.7257507
Rua Raul Pompéia,Vila Pompéia,72,3,2,Apartamento,4600,6359,-23.5308682,-46.6882303
Rua do Lavapés,Liberdade,26,1,0,Apartamento,1550,1880,-23.5598266,-46.6302806
Avenida Bartolomeu de Carlos,Picanço,38,1,1,Apartamento,2010,2652,-23.4416602,-46.541963
Rua Luís Coelho,Consolação,52,1,0,Apartamento,2800,3423,-23.5565553,-46.6594056
Avenida Capitão Mário Toledo de Camargo,Silveira,73,3,1,Apartamento,1747,2242,-23.6644747,-46.5130675
Rua Peixoto Gomide,Jardim Paulista,30,1,0,Studio e kitnet,1850,2429,-23.5608957,-46.6570937
Rua Avanhandava,Bela Vista,29,1,0,Studio e kitnet,2600,3206,-23.5523179,-46.6480901
Rua Ângela Tomé,Rudge Ramos,55,2,1,Apartamento,2600,3609,-23.6556409,-46.574395
Avenida Prestes Maia,Centro,22,1,0,Studio e kitnet,1200,1247,-23.6256228,-45.4144986
Rua Paim,Bela Vista,32,1,1,Studio e kitnet,2300,2894,-23.5548176,-46.6490388
Rua Xingu,Vila Valparaíso,45,2,1,Apartamento,2700,3146,-23.6714605,-46.5514111
Avenida São João,Santa Cecilia,35,0,0,Studio e kitnet,935,1348,-23.5352463,-46.6531381
Rua Ribeiro de Barros,Lapa,64,2,1,Apartamento,3450,4554,-23.5308435,-46.6922855
Largo do Arouche,República,34,1,0,Studio e kitnet,2100,2756,-23.5410441,-46.64537328059034
Rua dos Estudantes,Sé,28,1,0,Apartamento,2600,3130,-23.5555266,-46.6346329
Rua Borges Lagoa,Vila Clementino,45,1,1,Apartamento,4100,5317,-23.5972377,-46.6412485
Avenida Nossa Senhora do Lorêto,Vila Medeiros,28,1,0,Studio e kitnet,1000,1038,-23.4899448,-46.585242
Avenida Jaguaré,Jaguaré,49,2,0,Apartamento,1500,1938,-23.5538495,-46.7429819
Rua Jordânia,Vila Guilhermina,75,3,2,Casa em condomínio,3600,3943,-23.5328982,-46.5144538
Rua Doutor Solon Fernandes,Vila Rosália,57,2,1,Apartamento,1850,2410,-23.448761,-46.5577854
Avenida Moema,Moema,45,1,1,Apartamento,3700,5155,-23.6032952,-46.6601685
Rua Brigadeiro Tobias,Centro,30,1,0,Studio e kitnet,2300,2905,-22.4370711,-46.8193358
Rua Demini,Penha de França,51,2,1,Apartamento,2500,3096,-23.5300394,-46.5324573
Avenida Itaberaba,Nossa Senhora do Ó,54,2,1,Apartamento,1750,2518,-23.4978094,-46.6980507
Rua João Passalaqua,Bela Vista,23,1,0,Studio e kitnet,1300,1317,-23.552838,-46.6459556
Alameda Lorena,Jardim Paulista,42,1,1,Apartamento,3500,4699,-23.1338322,-46.5594504
Rua Glicério,Liberdade,50,2,1,Apartamento,3000,3745,-23.5598117,-46.6311518
Rua Frei Caneca,Consolação,43,1,0,Apartamento,2900,3524,-23.5531867,-46.6521291
Rua Doutor Plínio Barreto,Bela Vista,48,1,1,Apartamento,2078,2575,-23.5575749,-46.6521241
Rua Alexandre Benois,Vila Andrade,65,3,1,Apartamento,2800,3579,-23.6355328,-46.7378303
Rua do Boqueirão,Saúde,62,2,1,Apartamento,3500,4079,-23.6225155,-46.6122127
Avenida João Dias,Santo Amaro,75,2,0,Apartamento,3000,3486,-23.6461864,-46.708651
Rua José Bento,Cambuci,34,1,0,Apartamento,1340,1786,-23.5634221,-46.6164939
Rua dos Banqueiros,Vila Bancária,42,2,0,Apartamento,899,1004,-23.588668,-46.5232022
Alameda Ribeirão Preto,Bela Vista,70,2,0,Apartamento,2750,3741,-23.5618655,-46.651964
Rua Caetano Pinto,Brás,27,1,0,Apartamento,1836,2237,-23.5463504,-46.62279
Rua Estado de Israel,Vila Clementino,48,1,1,Apartamento,2100,3289,-23.5945594,-46.6424322
Rua Heitor Penteado,Sumarezinho,49,2,1,Apartamento,2550,3163,-23.5461784,-46.6911614
Avenida Ítalo Brasileiro Piva,Picanço,76,3,0,Apartamento,2100,2771,-23.4480468,-46.5472524
Rua Nelson Gama de Oliveira,Vila Andrade,32,1,1,Apartamento,1000,1999,-23.631629,-46.7366809
Rua Doutor José Pedro de Carvalho Lima,Jardim Parque Morumbi,40,2,1,Apartamento,1400,1854,-23.6228742,-46.7286428
Rua Marquês de Itu,Vila Buarque,30,1,0,Studio e kitnet,980,1418,-23.5438283,-46.6470607
Rua Curupace,Mooca,267,3,4,Casa,9000,9931,-23.5598733,-46.5977889
Rua Poconé,Vila Floresta,73,3,1,Apartamento,2200,2764,-23.6711235,-46.5464468
Praça Japuba,Alto de Pinheiros,50,2,1,Apartamento,2500,3633,-23.54109365,-46.706440400526205
Rua Tomé de Lara,Tucuruvi,40,2,0,Apartamento,2200,2284,-23.4793839,-46.6090902
Avenida Comandante Antônio Paiva Sampaio,Parque Vitória,53,2,1,Apartamento,2172,2859,-23.4718377,-46.5962835
Rua Alexandrino da Silveira Bueno,Cambuci,41,2,0,Apartamento,2300,2749,-23.5658871,-46.6155755
Rua Vergueiro,Vila Firmiano Pinto,57,2,1,Apartamento,1323,2037,-23.6058329,-46.6143385
Rua Cipriano Barata,Ipiranga,53,2,1,Apartamento,2700,3563,-23.575894,-46.6063864
Rua Doutor Cesário Mota Júnior,Santa Cecilia,24,1,0,Studio e kitnet,1300,1863,-23.5426328,-46.6488531
Rua Barão do Bananal,Vila Pompéia,69,2,1,Apartamento,2975,4271,-23.5295372,-46.6859049
Avenida Cotovia,Indianópolis,31,1,1,Studio e kitnet,3500,4138,-23.6080215,-46.6698526
Rua Abelardo Pinto,Centro,37,1,0,Studio e kitnet,1224,1688,-22.1930795,-46.7498055
Rua Doutor Nicolau de Sousa Queirós,Vila Mariana,50,2,0,Apartamento,2200,2964,-23.5779865,-46.6403002
Rua Ouro Branco,Jardim Paulista,38,1,1,Apartamento,1850,3249,-23.5708684,-46.661688
Rua Augusta,Consolação,41,1,1,Studio e kitnet,2750,3831,-23.5556542,-46.6576028
Rua Ciro Costa,Perdizes,30,1,1,Studio e kitnet,2300,3141,-23.531786,-46.6750583
Rua Doutor Albuquerque Lins,Santa Cecília,63,0,0,Studio e kitnet,1600,2186,-23.5314992,-46.6528609
Rua Caetanópolis,Jaguaré,65,3,1,Apartamento,2200,2850,-23.5472237,-46.7551343
Rua Frei Caneca,Consolação,29,1,1,Studio e kitnet,1940,2631,-23.5531867,-46.6521291
Rua Jeroaquara,Vila Romana,72,2,1,Apartamento,3910,4827,-23.5252169,-46.702155
Avenida Diógenes Ribeiro de Lima,Alto de Pinheiros,66,3,1,Apartamento,4240,4877,-23.5487718,-46.710074
Rua Álvaro de Carvalho,Centro,25,1,0,Studio e kitnet,2500,3047,-22.7391165,-47.6482136
Rua Paulo César,Vila Mazzei,55,2,2,Apartamento,2100,2811,-23.467461,-46.6017388
Avenida Guarulhos,Ponte Grande,52,2,1,Apartamento,2300,2761,-23.5037826,-46.5520524
Rua Azevedo Soares,Vila Gomes Cardim,55,2,1,Apartamento,3500,4271,-23.5500163,-46.5721621
Rua Baluarte,Vila Olímpia,72,1,1,Apartamento,6000,7398,-23.6005644,-46.6753141
Rua Francisco Tapajós,Vila Santo Estefano,56,2,1,Apartamento,2000,2988,-23.6256442,-46.627763
Rua Ribeiro de Lima,Bom Retiro,114,2,0,Apartamento,2500,3388,-23.5319092,-46.6348449
R. Coronel Bento Bicudo 1167,Piqueri,59,2,1,Apartamento,1700,2400,-23.5074049,-46.7081313
Rua Otto de Alencar,Liberdade,42,2,1,Apartamento,1850,2311,-23.5590367,-46.6247829
Rua Dias da Silva,Vila Maria,67,2,1,Apartamento,3300,3932,-23.5231496,-46.5920401
Avenida General Olímpio da Silveira,Santa Cecília,45,2,0,Apartamento,1745,2247,-23.5319428,-46.6587402
Rua Álvaro de Carvalho,Centro,32,1,1,Apartamento,1600,2152,-22.7391165,-47.6482136
Rua Ancara,Utinga,51,2,1,Apartamento,2100,2618,-23.6204339,-46.5408081
Rua Costa Barros,Vila Alpina,70,3,1,Apartamento,2300,2730,-23.5956639,-46.5578731
Rua Alfredo Pujol,Santana,25,1,0,Studio e kitnet,2100,2598,-23.5001965,-46.6310225
Avenida Salgado Filho,Centro,45,2,1,Apartamento,1736,2137,-23.465254,-46.530225
Rua Frei Caneca,Consolação,25,1,0,Studio e kitnet,2800,3393,-23.5531867,-46.6521291
Rua Newton Prado,Bom Retiro,62,3,1,Apartamento,2100,2800,-23.5213403,-46.6418365
Rua Sebastião Bach,Vila Leopoldina,106,4,1,Casa,4000,4359,-23.5243058,-46.7344962
Avenida Engenheiro Heitor Antônio Eiras Garcia,Jardim Esmeralda,41,2,0,Apartamento,1800,2209,-23.582771,-46.7497805
Rua Voluntários da Pátria,Santana,30,1,0,Studio e kitnet,2010,2977,-23.50522,-46.6262536
Avenida Aratãs,Indianópolis,48,1,1,Apartamento,2300,2830,-23.6100849,-46.6620836
Rua Estero Belaco,Vila da Saúde,58,2,1,Apartamento,1950,2985,-23.6168874,-46.63259
Rua Fradique Coutinho,Pinheiros,28,1,1,Studio e kitnet,3570,4224,-23.562644,-46.6868335
Rua Correia Dias,Paraíso,22,1,0,Apartamento,3400,3916,-23.5766041,-46.6400087
Avenida Carinas,Indianópolis,52,2,1,Apartamento,4700,6006,-23.6151726,-46.6639862
Rua Xingu,Vila Valparaíso,70,2,1,Apartamento,2750,3535,-23.6714605,-46.5514111
Rua São Vicente de Paulo,Santa Cecília,30,1,1,Apartamento,1575,2305,-23.5393446,-46.6566677
Rua Princesa Isabel,Vila Guiomar,98,3,2,Apartamento,2300,2499,-23.6561418,-46.5437092
Rua Eugênio de Medeiros,Pinheiros,97,3,2,Apartamento,12000,13620,-23.5703061,-46.7001637
Rua Valê de Amoreira,Jardim Miriam,15,1,0,Studio e kitnet,750,829,-23.6783889,-46.6318962
Avenida Cipriano Rodrigues,Vila Formosa,39,2,1,Apartamento,1800,2319,-23.5757295,-46.5287291
Alameda Joaquim Eugênio de Lima,Jardim Paulista,58,1,0,Apartamento,5000,6625,-23.5667161,-46.6513978
Rua Borges Lagoa,Vila Clementino,23,1,0,Studio e kitnet,1020,1713,-23.5972377,-46.6412485
Rua Correia Dias,Paraíso,25,1,0,Studio e kitnet,4000,4061,-23.5766041,-46.6400087
Rua Girassol,Vila Madalena,24,1,0,Apartamento,2800,3513,-23.5495771,-46.69301901947137
Rua Lauriano Fernandes Júnior,Vila Leopoldina,90,2,1,Apartamento,5500,6402,-23.5201766,-46.7310803
"Rua Topázio, 701 - Vila Mariana, São Paulo - Sp, Brasil",Vila Mariana,33,1,1,Studio e kitnet,3000,3868,-23.5763217,-46.6351251
Rua Bonifácio Veronese,Jardim Jaqueline,54,2,1,Apartamento,1800,2269,-23.5958959,-46.7512297
Caraíbas,Perdizes,70,3,1,Apartamento,4800,6084,-23.5293977,-46.6802561
Rua Marquês Itu,Vila Buarque,30,1,1,Studio e kitnet,2200,2884,-23.5438283,-46.6470607
Rua Bueno Brandão,Moema,25,1,0,Studio e kitnet,3850,4967,-23.5911619,-46.6697407
Rua Cardoso de Almeida,Perdizes,33,1,1,Apartamento,2700,3380,-23.5519203,-46.6758944
Avenida General Olímpio da Silveira,Santa Cecília,78,2,1,Apartamento,2570,3515,-23.5319428,-46.6587402
Avenida do Rio Bonito,Socorro,53,3,1,Casa,2400,3586,-23.6907238,-46.7015562
Rua Nelson Gama de Oliveira,Vila Andrade,67,2,1,Apartamento,2600,3638,-23.631629,-46.7366809
Rua Paim,Bela Vista,45,2,1,Apartamento,4000,4945,-23.5548176,-46.6490388
Rua Batataes,Jardim Paulista,32,1,1,Studio e kitnet,2594,4010,-23.5714135,-46.6561708
Rua Narain Singh Luschini,Parque Continental Ii,56,2,1,Apartamento,1200,1633,-23.4239265,-46.5502927
Avenida Amador Bueno da Veiga,Penha de França,35,1,1,Studio e kitnet,1300,1590,-23.5221576,-46.5307123
Rua Augusta,Consolação,40,1,1,Apartamento,3300,4888,-23.5556542,-46.6576028
Rua Ernesto de Oliveira,Jardim Vila Mariana,77,3,2,Apartamento,3300,5342,-23.5923318,-46.6259157
Rua Gaspar Lourenço,Vila Mariana,32,1,0,Apartamento,2750,3226,-23.5825623,-46.63079
Rua Laranjal do Jari,Vila Pirituba,49,2,1,Apartamento,1650,2350,-23.4772051,-46.744181
Avenida Flor de Vila Formosa,Vila Formosa,48,2,0,Apartamento,1400,1534,-23.5663648,-46.5361242
Rua Luís Correia de Melo,Santo Amaro,70,2,1,Apartamento,9000,10240,-23.634096,-46.7141834
Rua Barata Ribeiro,Bela Vista,24,1,0,Studio e kitnet,4200,5062,-23.5558529,-46.6505512
Rua Professor Alves Pedroso,Cangaiba,48,2,1,Apartamento,1000,1592,-23.5023258,-46.5233481
Rua Oscar Freire,Pinheiros,60,2,0,Apartamento,2900,3701,-23.5577926,-46.6738109
Rua Bahia,Higienópolis,48,1,1,Apartamento,4600,5927,-20.2814928,-50.2555498
Rua Tenente Otávio Gomes,Aclimação,35,1,0,Apartamento,1051,1331,-23.5632569,-46.6332588
Rua Gama Lobo,Vila Dom Pedro I,38,1,1,Apartamento,3200,4275,-23.6035028,-46.6115247
Rua João Moura,Pinheiros,75,2,2,Apartamento,12000,13700,-23.5537397,-46.6824136
Rua Rego Freitas,República,26,1,0,Apartamento,2000,2105,-23.5446445,-46.6466037
Rua Fradique Coutinho,Pinheiros,90,2,1,Apartamento,6500,8342,-23.562644,-46.6868335
Avenida Salgado Filho,Centro,59,2,1,Apartamento,1180,1524,-23.465254,-46.530225
Rua Apotribu,Parque Imperial,60,1,2,Studio e kitnet,3700,4917,-23.6206344,-46.638592
Rua Henri Dunant,Santo Amaro,93,2,2,Apartamento,8000,10550,-23.6316773,-46.6962019
Rua Avanhandava,Consolação,35,2,0,Studio e kitnet,1700,2197,-23.5513496,-46.6471153
Rua Leandro Dupré,Vila Clementino,55,1,1,Apartamento,2200,3108,-23.5967275,-46.6465525
Rua Vinte E Oito de Setembro,Vila Dom Pedro I,54,2,1,Apartamento,2575,3374,-23.5981227,-46.6108807
Avenida Ibiúna,Vila Aricanduva,54,2,1,Apartamento,1950,2555,-23.5382621,-46.539364
Rua Galeno de Almeida,Pinheiros,69,1,1,Apartamento,6500,8202,-23.5553024,-46.681966
Rua Nossa Senhora da Saúde,Jardim Previdência,40,1,0,Casa,1150,1264,-23.622749,-46.6127367
Avenida Mário Lopes Leão,Santo Amaro,32,1,0,Studio e kitnet,1350,1592,-23.6507427,-46.7079489
Rua Vila Prudente,Vila Prudente,40,1,0,Casa,983,1025,-23.5938533,-46.5821667
Alameda Conde de Porto Alegre,Santa Maria,63,2,1,Apartamento,2300,3116,-23.6384413,-46.5570265
Rua Suzano,Jardim Paulista,36,1,1,Apartamento,5127,6218,-23.5788566,-46.6708613
Avenida Professor Luiz Ignácio Anhaia Mello,Vila Prudente,44,2,0,Apartamento,1943,2203,-23.5824195,-46.5642309
Rua Serra de Bragança,Vila Gomes Cardim,35,1,1,Studio e kitnet,2449,3151,-23.5451103,-46.5690758
Rua Casa do Ator,Vila Olímpia,55,2,1,Apartamento,4500,5524,-23.5989412,-46.678818
Alameda Tietê,Cerqueira César,82,1,2,Studio e kitnet,8500,10720,-23.5634589,-46.6641156
Rua Olávo Leite,Vila Andrade,55,2,2,Apartamento,3059,4020,-23.6357492,-46.7359546
Rua Iguaré,Tatuapé,50,2,1,Apartamento,1650,2382,-23.531759,-46.5827501
Rua Conselheiro Furtado,Liberdade,35,1,0,Studio e kitnet,1350,1923,-23.559334,-46.6328694
Rua Rodrigo Vieira,Jardim Vila Mariana,15,1,0,Studio e kitnet,1150,1232,-23.589647,-46.6226251
Rua Aluísio Azevedo,Santana,66,3,1,Apartamento,2000,3045,-23.4979878,-46.6364097
Avenida Dória,Vila Alexandria,53,2,1,Apartamento,2900,4032,-23.6410779,-46.6717625
Alameda Jaú,Jardim Paulista,60,2,1,Apartamento,3300,4574,-23.5568356,-46.665513
Rua Luís Godoy Carvalho,São João Climaco,27,1,0,Apartamento,1050,1121,-23.6330763,-46.5847617
Rua Elvira Ferraz,Vila Olímpia,65,1,2,Apartamento,6900,10150,-23.594868,-46.6814029
Rua Martim Afonso de Souza,Vila Pires,48,2,2,Apartamento,1645,2024,-23.6741566,-46.5167017
Rua da Chibata,Vila Andrade,55,2,1,Apartamento,1850,2454,-23.6257769,-46.7439616
Rua Francisco Pereira,Vila Galvão,56,2,1,Apartamento,2100,2624,-23.4544579,-46.5676904
Rua Olímpio Portugal,Mooca,35,1,1,Apartamento,1600,2046,-23.5562916,-46.601464
Rua Pequetita,Itaim Bibi,38,1,2,Apartamento,3200,4279,-23.5921353,-46.6854702
Avenida Vila Ema,Vila Ema,61,3,1,Apartamento,1957,2532,-23.580112,-46.569454
Avenida Jabaquara,Mirandópolis,28,1,0,Studio e kitnet,3000,3642,-23.6152422,-46.6385731
Rua Bandeira Paulista,Itaim Bibi,42,1,1,Apartamento,7000,9736,-23.5840756,-46.6758147
Rua Ouro Branco,Jardim Paulista,37,1,1,Apartamento,3750,5403,-23.5708684,-46.661688
Rua dos Estudantes,Sé,27,1,0,Apartamento,2400,2863,-23.5555266,-46.6346329
Rua Alves Guimarães,Pinheiros,27,1,0,Studio e kitnet,3300,3827,-23.5516401,-46.6811417
Avenida Engenheiro Heitor Antônio Eiras Garcia,Jardim Esmeralda,53,2,1,Apartamento,1790,2837,-23.582771,-46.7497805
Avenida Ipiranga,República,27,1,0,Studio e kitnet,1130,1174,-23.5402087,-46.6374753
Alameda dos Anapurus,Indianópolis,30,1,0,Apartamento,1500,2061,-23.6142229,-46.6646285
