address,district,area,bedrooms,garage,type,rent,total,latitude,longitude
Rua Cayowaá,Perdizes,83,3,2,Apartamento,3600,5242,-23.5469902,-46.6899356
Rua Engenheiro Isaac Garcêz,Rudge Ramos,184,3,2,Apartamento,3800,4626,,
Rua Cayowaá,Perdizes,68,3,1,Apartamento,3000,4182,-23.5469902,-46.6899356
Avenida Diógenes Ribeiro de Lima,Alto da Lapa,64,2,2,Apartamento,3000,4480,-23.5354605,-46.7184678
Rua Antônio Gomes Ferreira,Sacoma,33,2,0,Apartamento,1700,2095,-23.6339516,-46.5941399
Avenida Padres Olivetanos,Vila Esperança,73,3,1,Apartamento,2700,4093,-23.5298703,-46.5277112
Rua Gabriele D’annunzio,Campo Belo,35,1,1,Studio e kitnet,3800,4637,-23.6187554,-46.6813545
Rua Francisca Júlia,Santana,50,2,1,Apartamento,1900,2685,-23.4933075,-46.6288238
Rua Bruno Cavalcanti Feder,Quinta da Paineira,50,2,1,Apartamento,1700,2321,,
Rua Alves Guimarães,Pinheiros,25,1,0,Studio e kitnet,2500,2986,-23.5516401,-46.6811417
Rua Elza Guimarães,Vila Amália (zona Norte),48,2,0,Apartamento,1100,1542,,
Rua Franklin Magalhães,Vila Santa Catarina,15,1,0,Casa,750,846,,
Rua Delfina da Cunha,Jardim Hercilia,30,2,2,Casa,2430,2725,,
Rua Eugênia Sá Vitale,Vila Santa Luzia,53,2,1,Apartamento,2200,2968,-23.6578984,-46.6063683
Rua Doutor Gabriel de Resende Filho,Chora Menino,25,2,0,Apartamento,1400,1614,,
Rua Correia Dias,Paraíso,23,1,0,Studio e kitnet,4000,4061,-23.5766041,-46.6400087
Rua Vergueiro,Vila Firmiano Pinto,63,3,1,Apartamento,1500,2732,-23.6058329,-46.6143385
Rua Barata Ribeiro,Bela Vista,16,1,0,Studio e kitnet,3700,4459,-23.5558529,-46.6505512
Rua Doutor Teodoro Baima,República,20,1,0,Apartamento,2500,2912,-23.5469392,-46.6461959
Rua Salto,Paraíso,33,1,1,Studio e kitnet,1850,3340,-21.14968,-48.9698679
Rua Nicolau Barreto,Vila Cordeiro,50,1,1,Apartamento,5400,6258,,
Rua Malie Brenner,Vila Dom Pedro Ii,32,1,0,Apartamento,1600,1871,,
Avenida Duque de Caxias,Campos Elíseos,36,1,1,Apartamento,2200,3232,,
Rua Vicente Ferreira Leite,Vila Siqueira (zona Norte),47,2,1,Apartamento,1650,2187,,
Rua Jaguarete,Casa Verde,54,2,1,Apartamento,4200,4954,-23.5108528,-46.6586068
Rua Batataes,Jardim Paulista,34,1,1,Studio e kitnet,4000,5288,-23.5714135,-46.6561708
Rua Fiandeiras,Vila Olímpia,42,1,1,Apartamento,2300,4056,-23.5969974,-46.6764655
Rua Conselheiro Brotero,Santa Cecília,30,1,1,Apartamento,3300,4132,-23.5349412,-46.6601529
Rua Santa Justina,Vila Olímpia,33,1,1,Studio e kitnet,3150,4658,-23.5961613,-46.6797935
Rua Kansas,Brooklin Paulista,84,2,2,Apartamento,7990,9832,,
Rua Halionore,Vila Prudente,90,2,2,Casa,2715,2830,-23.582472,-46.5841716
Avenida Doutor Cardoso de Melo,Vila Olímpia,43,1,1,Studio e kitnet,3500,4774,-23.6025398,-46.6759245
Rua Barata Ribeiro,Bela Vista,20,1,0,Apartamento,4000,4754,-23.5558529,-46.6505512
Rua Oiti,Alto da Mooca,80,3,2,Apartamento,2250,3860,,
Rua Dr. Laerte Sertuba,Vila Suzana,67,3,1,Apartamento,1600,2364,,
Rua Carvalho de Freitas,Vila Andrade,50,2,1,Apartamento,2600,3410,-23.6307193,-46.7403137
Rua Girassol,Vila Madalena,25,1,0,Apartamento,2770,3508,-23.5495771,-46.69301901947137
Avenida dos Carinás,Indianópolis,26,1,0,Apartamento,3500,4235,-23.6132033,-46.6668685
Avenida Sapopemba,Jardim Planalto,35,1,0,Apartamento,1050,1261,,
Avenida Vila Ema,Vila Ema,32,1,0,Studio e kitnet,1300,1652,-23.580112,-46.569454
Rua Mundo Novo,Vila Anglo Brasileira,185,2,3,Casa,4579,4888,-23.5389602,-46.6949292
Rua Joaquim Afonso de Souza,Vila Celeste,49,1,1,Apartamento,1800,2303,,
Rua Barata Ribeiro,Bela Vista,18,1,0,Studio e kitnet,4000,4754,-23.5558529,-46.6505512
Rua Domingos Paiva,Brás,39,1,0,Apartamento,2330,2950,-23.5486945,-46.6144899
Alameda Iraé,Indianópolis,25,1,0,Studio e kitnet,3690,4373,-23.6047168,-46.6616965
Rua Uxi,Jardim Santa Maria,80,2,1,Casa,1700,1842,,
Rua Nossa Senhora de Fátima,Santa Paula,71,2,2,Apartamento,3800,4536,-23.6220145,-46.5657556
Rua Cinco de Outubro,Americanópolis,120,2,1,Casa,1846,1924,,
Rua Baía Grande,Vila Bela,40,1,1,Casa,1100,1177,,
Rua Antônio Píres,Vila Albertina,72,2,1,Apartamento,3082,3801,-23.4567273,-46.6137832
Rua São João da Bocaina,Chácara Mafalda,75,2,1,Casa,1800,2076,,
Rua João Biancalana,Paulicéia,62,3,1,Apartamento,1800,2319,-23.6707539,-46.5975444
Rua Vicente Pereira de Assunção,Vila Constança,65,3,1,Apartamento,1872,2621,,
Rua Itanhaém,Vila Prudente,50,2,1,Apartamento,2100,2915,-23.5821502,-46.575926
Rua Gregório Souza,Vila Nova Savoia,44,2,1,Apartamento,1500,1723,,
Rua General Júlio Marcondes Salgado,Campos Elíseos,64,2,1,Apartamento,1800,2442,,
Rua Stela Marina,Brooklin,26,1,0,Studio e kitnet,4500,5074,,
Rua Capote Valente,Pinheiros,83,2,1,Apartamento,3200,4131,-23.549881,-46.6809439
"Indianópolis, São Paulo - Sp, 04524-020, Brasil",Indianópolis,24,1,1,Apartamento,3200,4317,-23.600067,-46.659
Rua Ministro Godói,Perdizes,110,3,0,Apartamento,5400,6480,-23.5383278,-46.6723021
Rua Xingu,Vila Valparaíso,60,3,1,Apartamento,1700,2291,-23.6714605,-46.5514111
Rua Galeno de Castro,Jurubatuba,34,1,0,Apartamento,1800,2144,,
Rua Joaquim Afonso de Souza,Casa Verde Alta,26,1,0,Apartamento,920,1022,,
Rua Hercília,Vila Matilde,69,2,2,Casa,2500,2731,-23.5395069,-46.5268124
Rua Leopoldo Silingardi,Jardim Las Vegas,43,2,1,Apartamento,1800,2387,,
Rua República do Togo,Jardim Peri Peri,70,2,1,Casa,2633,2887,,
Rua Barata Ribeiro,Bela Vista,22,1,0,Studio e kitnet,4000,4754,-23.5558529,-46.6505512
Rua Heloísa Camargo,Vila Esperança,45,1,0,Casa,1250,1371,-23.5262125,-46.5278697
Rua São Bernardo,Cidade Mãe do Céu,47,2,0,Apartamento,2950,3394,,
Rua Galeno de Castro,Jurubatuba,35,2,0,Apartamento,2200,2520,,
Rua Alves Guimarães,Pinheiros,38,1,1,Apartamento,4300,5485,-23.5516401,-46.6811417
Rua Doutor Gabriel dos Santos,Santa Cecilia,33,1,1,Apartamento,1600,2536,-23.5353346,-46.6592958
Avenida Guarulhos,Vila Venditti,50,2,1,Apartamento,1450,1936,,
Rua Gilberto Sabino,Pinheiros,73,1,2,Apartamento,9500,11210,-23.5651056,-46.701042
Rua Doutor Penaforte Mendes,Bela Vista,29,1,1,Apartamento,2430,3438,-23.5547955,-46.6516181
Avenida Roque Petroni Júnior,Jardim das Acácias,22,1,0,Studio e kitnet,3800,4521,,
Rua do Lavapés,Cambuci,26,1,0,Apartamento,1350,1616,-23.5622441,-46.6216806
Rua Delegado Moraes Novaes,Vila Andrade,72,2,2,Apartamento,3000,3919,-23.6342262,-46.7350249
Rua Pires de Campos,Alto da Mooca,34,2,0,Apartamento,1795,2334,,
Rua Intendência,Brás,53,2,0,Apartamento,1550,2010,,
Rua Campos,Vila Inah,354,3,3,Casa,5970,7013,,
Rua Doutor Argemiro Couto de Barros,Chácara Inglesa,69,1,0,Casa,1500,1563,,
Rua Barão de Iguape,Liberdade,50,2,1,Apartamento,2086,2601,-23.5582387,-46.6371062
Rua Marechal Deodoro,Santa Paula,69,2,2,Apartamento,3550,4268,-23.6174079,-46.5627495
Rua Riskallah Jorge,Centro,34,1,0,Studio e kitnet,1040,1420,,
Rua Aurora,Santa Efigênia,28,1,0,Studio e kitnet,1990,2551,,
Rua Marie Nader Calfat,Jardim Ampliação,56,2,1,Apartamento,2150,2788,,
Rua Joaquim Ferreira,Água Branca,43,1,1,Apartamento,2800,3742,,
Rua George Smith,Lapa,55,2,1,Apartamento,3200,3932,-23.5178689,-46.7042944
Rua Henrique Casela,Jardim América da Penha,46,2,1,Apartamento,1500,1908,,
Rua Igarité,Vila Nova Carolina,24,1,0,Studio e kitnet,800,1031,,
Rua Soldado Teodoro Francisco Ribeiro,Parque Novo Mundo,65,3,1,Apartamento,2000,2748,-23.5162077,-46.5657968
Rua Doutor Clemente Jobim,Jardim da Glória,27,1,0,Studio e kitnet,1902,2365,-23.5819068,-46.6164334
Rua Manoel Rodrigues da Costa,Vila Guedes,80,2,2,Casa,2000,2085,,
Rua Alexandrino da Silveira Bueno,Cambuci,40,2,0,Apartamento,1600,2007,-23.5658871,-46.6155755
Avenida Salgado Filho,Centro,68,3,1,Apartamento,2100,2750,-23.465254,-46.530225
Rua Otto de Alencar,Liberdade,44,2,1,Apartamento,1700,2266,-23.5590367,-46.6247829
Rua Jaguaré,Jaguaré,58,2,2,Apartamento,2150,2869,-23.5528211,-46.745477
Rua Fernandes Moreira,Chácara Santo Antônio (zona Sul),62,2,1,Apartamento,9500,10680,,
Rua Peixoto Gomide,Jardim Paulista,45,1,0,Studio e kitnet,1600,2044,-23.5608957,-46.6570937
Rua Ilansa,Vila Prudente,79,3,2,Apartamento,3650,4888,,
Rua André Saraíva,Vila Sonia,30,1,0,Casa,1150,1199,-23.5920632,-46.7306162
Rua Luís Gama,Cambuci,29,1,0,Studio e kitnet,1550,1910,-23.567857,-46.6114812
Rua Ibitirama,Vila Prudente,55,2,1,Apartamento,2747,3361,-23.5823178,-46.5853328
Rua Cardoso de Almeida,Perdizes,106,3,1,Apartamento,3276,4918,-23.5519203,-46.6758944
Rua Aquiles Jovane,Jardim Celeste,48,2,1,Apartamento,1400,2017,,
Rua Massaranduba,Vila Monte Alegre,38,1,1,Apartamento,2000,2685,-23.6251583,-46.6388264
Rua Agostinho Correia,Vila Regina,50,2,1,Apartamento,1300,1650,,
Rua Itararé,Bela Vista,30,2,0,Apartamento,1643,1898,-23.5551578,-46.6544564
Rua Alves Guimarães,Pinheiros,43,1,1,Apartamento,3900,4865,-23.5516401,-46.6811417
Rua Helena,Vila Olímpia,126,3,3,Apartamento,15000,17410,-23.5931509,-46.6860701
Avenida Cangaíba,Cangaíba,39,2,1,Apartamento,1200,1482,-23.5107548,-46.5405895
Rua João de Godói Moreira,Socorro,56,1,0,Casa,1650,1720,-23.6693083,-46.7203051
Rua Pascal,Campo Belo,35,1,1,Studio e kitnet,3500,4440,-23.6163611,-46.6772909
Rua Martins Fontes,Centro,41,1,1,Apartamento,2800,3638,-23.296155,-45.9473338
Rua Maestro Elias Lobo,Jardim Paulista,78,2,0,Apartamento,4900,5696,-23.5723018,-46.6632378
Praça Alberto Lion,Cambuci,29,1,0,Apartamento,1333,1704,-23.562555,-46.61134046799562
Rua Montojó,Quinta da Paineira,52,2,1,Apartamento,1250,1914,,
Rua Cachoeira,Jardim Rosa de Franca,40,1,0,Casa,800,834,,
Alameda Iraé,Indianópolis,24,1,0,Studio e kitnet,3300,4017,-23.6047168,-46.6616965
Rua Guaicurus,Água Branca,29,1,0,Apartamento,2000,2327,-23.5206245,-46.7009725
Rua Acaraú,Bela Vista,33,1,0,Apartamento,2150,2681,-23.5538741,-46.6488892
Rua Coronel Luís Barroso,Santo Amaro,33,1,1,Studio e kitnet,2800,3396,-23.6471119,-46.7049816
Rua Paim,Bela Vista,36,1,1,Apartamento,2800,3445,-23.5548176,-46.6490388
Rua Catumbi,Catumbi,48,2,1,Apartamento,1900,2474,-23.534239,-46.600548
Rua Padre Mariano Ronchi,Vila Pereira Cerca,46,2,1,Apartamento,1150,2044,-23.4929871,-46.7109811
Rua Fernando Dondon,Tatuapé,30,1,0,Studio e kitnet,1550,1662,-23.5464234,-46.5620488
Rua Benedito Faber,Lajeado,52,2,1,Apartamento,2290,2869,,
Rua Doutor Augusto de Miranda,Vila Pompéia,42,1,1,Studio e kitnet,4750,5959,-23.5326085,-46.6912451
Avenida Doutor Hugo Beolchi,Vila Guarani (z Sul),26,1,0,Apartamento,2700,3093,,
Avenida Nove de Julho,Bela Vista,30,1,0,Studio e kitnet,2000,2342,-23.5606299,-46.6551101
Rua Gabriele D'annunzio,Campo Belo,37,1,1,Studio e kitnet,3500,4276,-23.6187554,-46.6813545
Rua Frei Caneca,Consolação,40,1,0,Apartamento,2527,3065,-23.5531867,-46.6521291
Rua Quararibéia,Vila Isa,61,2,1,Apartamento,3000,3696,,
Rua Jurupari,Jardim Oriental,35,1,0,Casa,980,1097,,
Rua Indiana,Brooklin Paulista,50,1,1,Apartamento,2600,3370,,
Avenida Jabaquara,Mirandópolis,26,1,0,Studio e kitnet,2188,2786,-23.6152422,-46.6385731
Rua Ciro Costa,Perdizes,32,1,1,Studio e kitnet,2750,3607,-23.531786,-46.6750583
Rua Conselheiro Ramalho,Bela Vista,32,1,0,Studio e kitnet,1700,2176,-23.5577177,-46.6443949
Rua Saint Hilaire,Jardim Paulista,32,1,1,Studio e kitnet,2100,2879,-23.571067,-46.6539054
Rua Dona Maria Carolina,Jardim Paulistano,24,1,1,Studio e kitnet,3500,4025,,
Rua Barão de Tatuí,Vila Buarque,30,1,1,Studio e kitnet,1262,1896,,
Rua Jaguaribe,Vila Buarque,50,2,1,Apartamento,1700,2616,,
Rua Cristiano Viana,Cerqueira César,73,2,1,Apartamento,6000,7231,,
Rua Alves Guimarães,Pinheiros,25,1,0,Apartamento,3100,3650,-23.5516401,-46.6811417
Rua Valson Lopes,Vila Butantã,68,3,1,Apartamento,2500,3305,,
Rua Bucuituba,Vila Margarida,34,1,0,Apartamento,1100,1216,,
Rua Márcio Mazzei,Vila Nova Mazzei,53,2,1,Apartamento,1800,2369,,
Avenida Francisco Matarazzo,Barra Funda,30,1,0,Apartamento,1600,2131,-23.5266918,-46.6731084
Rua do Valo Velho,Vila Ede,85,2,1,Casa,1350,1407,,
Rua Fradique Coutinho,Pinheiros,82,2,0,Casa,4000,4614,-23.562644,-46.6868335
Rua Guaicurus,Água Branca,28,1,0,Studio e kitnet,2400,2793,-23.5206245,-46.7009725
Rua Cantori,Vila Andrade,41,2,0,Apartamento,1300,1750,-23.632794,-46.7407487
Rua Coronel Deraldo Jordão,Vila Firmiano Pinto,90,2,2,Apartamento,5200,6574,-23.6002693,-46.6193007
Avenida Sapopemba,Sapopemba,56,2,1,Apartamento,2200,2842,-23.5992902,-46.5151113
Rua Gaspar Lourenço,Vila Mariana,50,2,0,Apartamento,3600,4289,-23.5825623,-46.63079
Avenida Celso Garcia,Belenzinho,44,2,1,Apartamento,1850,2321,,
Rua Cavour 399 Apto 124 B/a,Vila Prudente,75,3,2,Apartamento,2900,3648,,
Rua Engenheiro Bianor,Butantã,45,2,1,Apartamento,3850,4723,-23.5713457,-46.7078925
Rua Alves Guimarães,Pinheiros,33,1,0,Apartamento,3100,3677,-23.5516401,-46.6811417
Rua Dona Vitu Giorgi,Jardim Leonor,55,2,1,Apartamento,1600,2162,,
Rua Farjalla Koraicho,Jabaquara,91,2,1,Casa,2700,2814,-23.6426728,-46.643604
Rua Ouvidor Portugal,Vila Monumento,35,1,1,Apartamento,1800,2332,-23.57466,-46.6116588
Rua Doutor Nicolino Morena,Vila Constança,60,2,1,Apartamento,1350,1875,,
"Rua Sete Barras, 268",Nossa Senhora do Ó,65,3,1,Apartamento,2250,2854,-23.4988042,-46.7052212
Avenida Jabaquara,Mirandópolis,27,1,0,Studio e kitnet,2800,3363,-23.6152422,-46.6385731
Avenida João Barreto de Menezes,Vila Santa Catarina,80,2,5,Casa,2200,2305,,
Rua Professor Aprígio Gonzaga,São Judas,65,2,1,Apartamento,3500,4529,-23.6247342,-46.6338891
Rua Humberto I,Vila Mariana,21,1,0,Studio e kitnet,3400,4053,-23.5871207,-46.6407645
Rua Andrade Reis,Mooca,34,1,0,Apartamento,2000,2577,,
Rua Cunha Gago,Pinheiros,31,1,1,Apartamento,2300,3151,-23.5625079,-46.693739
Rua Ernani Pinto,Vila Maria Alta,65,3,1,Apartamento,1800,2494,,
Rua Cônego Vicente Miguel Marino,Barra Funda,40,2,1,Apartamento,2800,3308,,
Rua Andradas,Santa Efigênia,30,1,0,Studio e kitnet,760,1258,,
Avenida Marechal Mario Guedes,Jaguaré,70,2,1,Apartamento,2700,3686,-23.549129,-46.7359309
Avenida Cupecê,Jardim Prudência,28,1,0,Apartamento,1900,2254,,
Rua Álvaro Nunes,Vila Congonhas,61,2,2,Apartamento,3500,4947,,
Avenida Dr. Vieira de Carvalho,República,25,1,0,Studio e kitnet,1148,1742,-23.5421176,-46.6435826
Rua Gabriel dos Santos,Santa Cecília,38,1,1,Apartamento,2650,3652,-23.5353346,-46.6592958
"Rua Turiuba, 114, Água Fria",Água Fria,38,1,0,Casa em condomínio,1249,1367,,
Rua Maracanã-guaçu,Jardim Sao Francisco (zona Leste),45,2,1,Apartamento,1250,1596,,
Rua Tabatinguera,Sé,22,1,0,Studio e kitnet,1799,2182,-23.5521762,-46.6274643
Rua Anamá,Guaiaúna,70,3,0,Casa,1200,1351,,
Rua Francisco Retti,Vila Oratorio,96,1,0,Casa,1700,1873,,
Rua Vigário Taques Bitencourt,Santo Amaro,350,3,4,Casa,3200,3378,,
Rua Conselheiro Furtado,Liberdade,26,1,0,Studio e kitnet,2100,2566,-23.559334,-46.6328694
Rua Doutor Miguel Vieira Ferreira,Tatuapé,30,0,0,Apartamento,1840,2113,-23.5344297,-46.5618852
Rua Coronel Fawcett,Vila Moraes,120,2,1,Casa,1400,1519,,
Rua Aguiar de Barros,Bela Vista,16,1,0,Apartamento,1800,2139,,
Rua Angaturama,Vila Moraes,35,1,0,Casa em condomínio,1250,1347,,
Rua Alves Ribeiro,Cambuci,60,2,0,Apartamento,1900,2028,-23.5651849,-46.6226576
Rua Amorim Castro,Vila São Luís(zona Oeste),15,1,0,Studio e kitnet,740,1196,,
Rua Duque de Caxias,Campos Elíseos,61,1,0,Apartamento,1475,1732,,
Rua Jardim das Margaridas,Vila Buenos Aires,75,2,1,Casa em condomínio,1577,1799,-23.5081912,-46.5130617
Rua Ibéria,Vila Isolina Mazzei,38,1,0,Apartamento,1250,1388,,
Avenida São João,República,28,1,0,Studio e kitnet,1394,1493,-23.5397579,-46.6448726
Rua Coronel Homero da Silveira,Parque Peruche,70,1,1,Casa,1500,1655,,
Rua Cláudia,Vila Marieta,55,2,1,Apartamento,1700,2400,-23.517633,-46.526197
Rua Domingos Paiva,Brás,33,1,1,Apartamento,1700,2223,-23.5486945,-46.6144899
Rua das Águias Reais,Vila Cardoso Franco,50,2,1,Apartamento,791,1212,-23.6227024,-46.5068404
Rua Renéa Ferreira de Castilho,Super Quadra Morumbi,110,3,3,Casa,3500,3825,,
Rua Antônio Gomes Ferreira,Parque Fongaro,34,2,0,Studio e kitnet,1100,1360,-23.6339516,-46.5941399
Rua Honório Pena,Vila Matilde,101,3,3,Casa,3060,3190,-23.5333342,-46.5262394
Rua Natividade Saldanha,São Lucas,32,0,0,Studio e kitnet,1200,1532,-23.59294,-46.5565614
Rua Manuel Leiroz,Vila Penteado,38,1,0,Apartamento,1350,1702,,
Rua dos Carmelitas,Sé,38,1,0,Studio e kitnet,980,1377,-23.5519164,-46.6292206
Rua Gradaú,Vila Bela,50,2,2,Apartamento,2500,3231,,
Rua Vitório Ramalho,Tatuapé,91,3,2,Apartamento,6000,7282,-23.5315713,-46.5624947
Rua Aurélia,Vila Romana,80,2,0,Casa,2200,2335,-23.5238178,-46.6977423
Rua Washington Luís,Centro Histórico de São Paulo,22,1,0,Studio e kitnet,1843,2164,,
Rua Conselheiro Furtado,Liberdade,30,1,0,Studio e kitnet,2198,2682,-23.559334,-46.6328694
Rua Tristão de Oliveira,Vila Gumercindo,60,2,0,Casa,1555,1726,-23.6083221,-46.6187594
Rua Timbiras,Santa Efigênia,36,1,1,Apartamento,1177,1861,,
Rua François Coty,Cambuci,34,2,1,Apartamento,1680,2170,-23.565091,-46.61328
Rua Isaura Abad Giacomelli,Jardim Aurelia,32,1,0,Studio e kitnet,1700,2067,,
Avenida Alberto Augusto Alves,Vila Andrade,38,1,1,Apartamento,2800,2940,-23.6431738,-46.7350755
Rua Barão de Iguape,Liberdade,38,1,0,Studio e kitnet,1100,1492,-23.5582387,-46.6371062
Rua Ataliba Leonel,Vila Fidalgo,70,1,0,Casa,1380,1438,,
Rua Josef Kryss,Parque Industrial Tomas Edson,29,1,0,Apartamento,1760,2206,,
Avenida Dedo de Deus,Vila Formosa,34,1,0,Studio e kitnet,1500,1807,-23.5640322,-46.5384899
Rua Akron,Jardim Aricanduva,60,1,0,Casa,1350,1407,,
Rua Itaqueri,Alto da Mooca,40,1,0,Casa,1200,1331,,
Rua dos Trilhos,Mooca,90,2,0,Apartamento,2450,2482,-23.5531566,-46.600068
Rua Barreiro da Raiz,Vila Nova Carolina,75,1,2,Casa,999,1041,,
Rua Conselheiro Lafaiette,Mooca,41,2,0,Apartamento,2200,2532,,
Rua Engenheiro Bianor,Butantã,29,1,1,Studio e kitnet,2790,3392,-23.5713457,-46.7078925
Rua Nestor Pestana,Consolação,42,1,0,Studio e kitnet,1706,2067,,
Rua Lindório,Vila Domitila,70,2,1,Casa,1930,2041,,
Rua Olívia Guedes Penteado,Socorro,35,2,0,Apartamento,1500,2015,-23.6795013,-46.7065003
Rua Jaboatão,Casa Verde,82,3,2,Apartamento,2100,3257,-23.5074285,-46.6567141
Travessa Carlos Ramirez,Vila Água Funda,54,1,1,Casa,1500,1563,,
Rua Tapiraí,Vila Isolina Mazzei,67,2,1,Apartamento,2884,3695,-23.4974951,-46.5969156
Rua Brasil,Rudge Ramos,73,2,2,Apartamento,2100,2687,-23.6630071,-46.5625487
Rua Panhames,Vila Beatriz,90,3,1,Casa,1900,2081,,
Rua Feliciano Bicudo,Vila Paulicéia,90,2,0,Casa,2450,2808,-23.4880398,-46.6151296
Rua Leandro de Carvalho,Vila Monumento,95,2,2,Apartamento,2570,2843,,
Rua José Maria Ressuto,Imirim,130,3,1,Casa,2500,2606,,
Rua Capitão Rubens,Parque Edu Chaves,30,1,0,Studio e kitnet,950,1057,-23.475801,-46.5622365
Rua do Lucas,Brás,50,2,1,Apartamento,3000,3578,-23.5429489,-46.6250392
Rua Francisco Felippe Agosti,Vila Inglesa,55,2,1,Apartamento,1417,2154,,
Avenida São João,Santa Cecília,24,1,0,Studio e kitnet,1240,1560,-23.5352463,-46.6531381
Rua Hilário Capote Valente,São Lucas,60,2,0,Casa,1400,1460,-23.5986681,-46.5501598
Rua Glicério,Liberdade,49,2,1,Apartamento,2400,2997,-23.5598117,-46.6311518
Rua Tetsuaki Misawa,Vila Clementino,110,3,2,Casa,5250,5813,,
Rua José de Figueiredo Seixas,Sítio do Mandaqui,50,2,1,Apartamento,1300,1992,,
Rua Duarte de Carvalho,Tatuapé,81,2,1,Apartamento,4000,5088,-23.5346777,-46.5719344
Rua Miguel Garcia,Cangaiba,70,1,0,Casa,969,1061,-23.5000175,-46.5304375
Rua Oscar Cintra Gordinho,Liberdade,35,1,0,Apartamento,1281,1331,,
Rua Celeste Fernandes Dalphorno,Jardim Rosana,40,1,0,Casa,800,949,,
Rua Quedas 315,Vila Isolina Mazzei,60,2,1,Casa em condomínio,2600,2785,-23.494367702269084,-46.60791381360359
Rua Peixoto Gomide,Jardim Paulista,55,1,0,Apartamento,1650,2113,-23.5608957,-46.6570937
Rua Frei Caneca,Bela Vista,30,1,0,Studio e kitnet,1735,2396,-23.5518916,-46.649261
Rua Iapó,Casa Verde,55,2,0,Casa,2000,2085,-23.51445,-46.6644086
Rua Piracanguá,Jardim Sao Paulo(zona Norte),80,2,1,Casa,2000,2085,,
Rua Bueno de Andrade,Aclimação,68,3,1,Apartamento,2199,3066,-23.5634338,-46.6315739
Rua Jaracatiá,Jardim Umarizal,65,2,1,Apartamento,1500,2058,,
Rua Fagundes Varela,Vila Príncipe de Gales,50,2,1,Apartamento,1550,2177,-23.6626707,-46.5499879
Rua São Francisco de Assis,Vila Mangalot,223,3,6,Casa,4100,4518,-23.4901681,-46.7430308
Rua Major Quedinho,República,33,1,0,Apartamento,1020,1607,-23.5499001,-46.6431093
Rua Omachá,Penha de França,58,2,1,Apartamento,1600,2362,-23.5192912,-46.539169
Rua Oliveira Alves,Ipiranga,58,2,1,Apartamento,4000,4982,-23.585736,-46.606534
Rua Marquês de Lages,Vila Moraes,63,3,1,Apartamento,1200,1867,,
Rua Henrique Sertório,Tatuapé,38,1,1,Apartamento,3010,4226,-23.5394195,-46.5782329
Rua Francisca Miquelina,Bela Vista,30,1,0,Apartamento,1795,2239,,
Rua Coronel Joaquim Antônio Dias,Tatuapé,29,1,0,Studio e kitnet,1800,2208,-23.5413214,-46.5739223
Rua Bicudo de Brito,Vila Guarani,45,2,0,Apartamento,1535,1794,-23.6392091,-46.6376577
Rua Domingos Portela,Jardim das Vertentes,207,3,6,Casa,5500,5834,,
Rua Doutor Cesário Mota Júnior,Vila Buarque,27,1,0,Apartamento,1401,1835,,
Rua Edmundo Juventino Fuentes,Parque Tomas Saraiva,60,2,1,Apartamento,1950,2527,,
Rua Francisco Coimbra,Penha de França,50,2,1,Apartamento,1860,2563,-23.5228991,-46.5410757
Avenida Alberto Fontana,Jardim Celeste,56,2,1,Apartamento,1600,2152,,
Rua Cristovão Bezerra Dantas,Parque Vitória,64,1,0,Casa,1236,1337,-23.4717802,-46.5940258
Rua Assungui,Vila Gumercindo,120,3,3,Apartamento,5900,7581,-23.6071179,-46.6177397
Avenida Salgado Filho,Centro,49,2,1,Apartamento,1716,2327,-23.465254,-46.530225
Avenida Avelino Alves Machado,Jardim Pinhal,70,2,1,Casa,1299,1414,-23.4554781,-46.5271914
Avenida Professor Luiz Ignácio Anhaia Mello,Vila Graciosa,32,1,0,Studio e kitnet,1312,1703,,
Rua Amapá,Vila Canero,60,2,1,Apartamento,4000,4507,,
Rua Dom Bernardo Nogueira,Vila Gumercindo,53,2,1,Apartamento,3200,4080,-23.6076572,-46.6236725
Rua Alexandre Benois,Vila Andrade,65,3,2,Apartamento,2890,3609,-23.6355328,-46.7378303
Rua Albino Boldasso Gabril,Vila Cruzeiro,44,0,0,Studio e kitnet,1400,1598,,
Rua Emílio Ribas,Jardim Pazini,80,2,0,Apartamento,1550,1640,-23.6034566,-46.7542713
Rua Artur Bernardes,Vila Invernada,34,1,0,Apartamento,1450,1606,,
Rua Francisca Maria de Souza,Tucuruvi,52,2,1,Casa em condomínio,2000,2411,-23.4844332,-46.5978104
Rua Henrique Braglia,Vila Dom Pedro Ii,55,2,1,Apartamento,2100,2668,,
Rua Mandioré,Vila Formosa,30,1,0,Studio e kitnet,800,901,-23.569454,-46.5474949
