address,district,area,bedrooms,garage,type,rent,total,latitude,longitude
Rua Antônio Morais Barros,Vila Zilda,87,2,2,Apartamento,5000,6093,,
Rua Intendência,Brás,85,2,0,Apartamento,1900,2374,,
Rua Abraão Miguel do Carmo,Vila Monte Alegre,97,3,2,Apartamento,2961,4297,,
Rua Frederico Abranches,Vila Buarque,35,1,1,Apartamento,1900,2614,,
Rua Osório Duque Estrada,Paraíso,44,1,1,Studio e kitnet,6500,7608,,
Rua Fernandes Moreira,Chácara Santo Antônio (zona Sul),95,3,2,Apartamento,7100,8563,,
Rua Eulo Maroni,Vila Lageado,59,2,1,Apartamento,1600,2340,,
Rua Quatiguá,Vila Ivone,33,1,0,Apartamento,1100,1387,,
Avenida Professor Luiz Ignácio Anhaia Mello,Vila Graciosa,34,1,0,Studio e kitnet,1200,1547,,
Rua Pedro Inacio de Araujo,Vila São Silvestre,75,3,2,Apartamento,2500,3653,,
Rua Doutor Cesário Mota Júnior,Vila Buarque,26,1,0,Studio e kitnet,2070,2710,,
Rua José Kauer,Brás,35,1,0,Apartamento,1800,2266,,
Avenida Rangel Pestana,Jardim Brasília (zona Norte),35,1,0,Apartamento,1800,2149,,
Rua Dona Veridiana,Vila Buarque,62,2,0,Apartamento,3200,3732,,
Avenida Rio Branco,Campos Elíseos,32,1,1,Apartamento,2100,3248,,
Rua do Erário,Vila Bertioga,85,2,0,Casa,1600,1815,,
Avenida Doutor Francisco Mesquita,Quinta da Paineira,35,1,0,Apartamento,2300,2639,,
Rua Jaceru,Vila Gertrudes,53,1,1,Apartamento,4443,5404,,
Rua Luiz Seráphico Júnior,Jardim Caravelas,27,1,0,Apartamento,2300,2689,,
Avenida Ministro Petrônio Portela,Vila Amélia,60,2,1,Apartamento,1400,2064,,
Rua Campelo,Vila Nova Mazzei,45,2,1,Apartamento,1490,1798,,
Rua Martinho Prado,Bela Vista,41,1,0,Apartamento,1300,1929,,
Rua Maria Luísa de Pinho,Parque da Mooca,30,1,0,Studio e kitnet,1650,1830,,
Rua Edvard Carmilo,Jardim Celeste,41,2,0,Apartamento,1250,1548,,
Rua Mercedes Lopes,Vila Santana,54,2,1,Apartamento,1800,2619,,
Rua Nilo Torres,Jardim Umuarama,180,3,1,Casa,3200,3365,,
Rua das Sempre-vivas,Jardim das Acácias,22,1,0,Studio e kitnet,2800,3418,,
Av. Benjamin Harris Hunicutt,Portal dos Gramados,45,2,1,Apartamento,950,1232,,
Rua Vinte E Cinco de Janeiro,Cidade Luz,47,2,0,Apartamento,1500,1940,,
Rua Adalberto Kemeny,Parque Industrial Tomas Edson,66,2,1,Apartamento,4000,4997,,
Rua Luiz Seráphico Júnior,Jardim Caravelas,29,1,0,Apartamento,2000,2457,,
Rua Padre Machado,Bosque da Saúde,60,2,1,Apartamento,2300,3508,,
Rua Solidônio Leite,Vila Ivone,54,2,1,Apartamento,1300,1810,,
Rua da Paz,Chácara Santo Antônio (zona Sul),34,1,1,Apartamento,2799,3678,,
Rua Jaguaribe,Vila Buarque,59,1,0,Apartamento,2560,3134,,
Rua Mexicana,Vila Endres,52,2,1,Apartamento,1350,1889,,
Rua Michigan,Cidade Monções,35,1,1,Apartamento,4300,4915,,
Rua Joaquim Rosa da Silva,Jardim Colorado,45,2,0,Apartamento,1200,1317,,
Rua Carolina Soares,Vila Diva (zona Norte),35,1,1,Apartamento,2200,2914,,
Rua Flórida,Cidade Monções,37,1,1,Apartamento,3400,4150,,
Rua Doutor Gabriel Covelli,Parque Peruche,60,2,1,Casa,1630,1780,,
Rua Martim Burchard,Jardim Brasília (zona Norte),50,2,0,Apartamento,3000,3841,,
Rua Jocelyn Bennaton,Vila Nova Caledônia,98,3,2,Casa,4100,4281,,
Rua Domingos José Sapienza,Vila Amália (zona Norte),69,3,1,Apartamento,1450,2085,,
Rua Francisca Miquelina,Bela Vista,99,2,0,Apartamento,3000,3504,,
Rua Vitória,Santa Efigênia,73,1,0,Apartamento,1500,2008,,
Rua Acaraú,Consolação,50,1,0,Apartamento,1800,2509,,
Rua Luís Correia de Melo,Vila Cruzeiro,37,1,1,Apartamento,3100,3820,,
Rua Otávio de Morais,Cidade São Francisco,98,2,2,Apartamento,3500,4820,,
Rua Vicenzo Paciullo,Jardim Las Vegas,45,2,1,Apartamento,1650,2193,,
Rua Arizona,Cidade Monções,74,1,2,Apartamento,5500,6965,,
Rua José Gonçalves Galeão,Jardim Avelino,130,3,2,Apartamento,5800,7521,,
Rua Marie Nader Calfat,Jardim Ampliacao,48,2,1,Apartamento,2100,2801,,
Avenida Jamaris,Planalto Paulista,32,1,0,Studio e kitnet,2700,3513,,
Rua Doutor Nelson da Veiga,Vila Nova Mazzei,65,2,1,Casa em condomínio,2987,3479,,
Rua Floro de Oliveira,Jardim Adriana,70,2,2,Casa em condomínio,1500,1878,,
Rua Doutor Valentim de Queirós,Jardim Regina,18,1,0,Studio e kitnet,1050,1121,,
Rua Lagoa de Dentro,Vila Silvia,45,2,1,Apartamento,1350,1602,,
Rua Alves Cardoso,Vila Maria Alta,37,1,0,Apartamento,1050,1296,,
Viaduto Dona Paulina,Centro,43,1,0,Studio e kitnet,902,1467,,
Rua Herval,Belenzinho,40,1,0,Apartamento,1800,2069,,
Rua Vichy,Vila Baruel,37,2,0,Casa em condomínio,1400,1710,,
Rua Sapucaia,Alto da Mooca,30,1,0,Apartamento,1400,1680,,
Rua Camaragibe,Barra Funda,40,1,0,Studio e kitnet,1100,1579,,
Rua Vicenzo Paciulo,Jardim Gracinda,58,3,1,Apartamento,2000,2137,,
Praça Ministro Costa Manso,Liberdade,29,1,0,Studio e kitnet,1070,1445,,
Rua Martins Fontes,Centro Histórico de São Paulo,35,1,0,Apartamento,1627,1995,,
Praça Júlio Mesquita,Santa Efigênia,50,1,1,Apartamento,4000,4782,,
Rua Herval,Belenzinho,30,1,0,Apartamento,1800,2069,,
Rua Bartholomeu do Canto,Vila Palmeiras,37,1,0,Studio e kitnet,1400,1804,,
Avenida Padre Arlindo Vieira,Jardim Vergueiro (sacoma),47,2,1,Apartamento,1220,1816,,
Rua Abagiba,Saúde,127,2,2,Casa,2700,2745,,
Rua Lopes da Costa,Chácara São João,30,1,0,Casa em condomínio,1000,1157,,
Rua São Domingos,Bela Vista,42,1,0,Apartamento,1809,2365,,
Rua Primícias,Chácara Califórnia,62,2,3,Casa,3000,3386,,
Rua Torres da Barra,Água Branca,31,1,0,Apartamento,1664,2129,,
Rua Conde de Sarzedas,Liberdade,37,2,0,Apartamento,1900,2304,,
Rua Corumbaiba,Vila Oratório,57,2,1,Apartamento,3100,3746,,
Rua Padre Isidoro,Vila Nova York,41,2,0,Apartamento,1250,1558,,
Rua Madre Maria da Assunção Soares,Santo Amaro,38,1,0,Studio e kitnet,2200,2484,,
Rua Aguiar de Barros,Bela Vista,20,1,0,Studio e kitnet,2100,2489,,
Rua José Pardelli,Jardim Paraíso,35,1,0,Casa em condomínio,1400,1510,,
Rua Genebra,Bela Vista,28,1,0,Studio e kitnet,1500,2185,,
Rua Coronel Cintra,Mooca,30,1,0,Studio e kitnet,1100,1290,,
Rua João Bizarro da Nave,Vila Diva (zona Leste),34,1,1,Casa,1400,1460,,
Alameda Eduardo Prado,Campos Elíseos,30,1,1,Studio e kitnet,1500,1950,,
Rua Helena do Sacramento,Vila Guaca,50,1,0,Casa,1200,1283,,
Rua Amâncio Pedro de Oliveira,Vila Maracanã,51,2,1,Apartamento,2400,2868,,
Rua dos Camarés,Carandiru,49,2,1,Apartamento,1500,2178,,
Rua Amorim Castro,Vila São Luís,15,1,0,Studio e kitnet,740,1196,,
Rua Carapocaia,Vila Isolina Mazzei,45,2,0,Apartamento,1550,1790,,
Rua Lupe Cotrim Garaude,Jardim Jamaica,47,2,1,Apartamento,2000,2399,,
Rua Comendador Armando Pereira,Parque Casa de Pedra,50,1,0,Casa em condomínio,980,1063,,
Rua Doutor Milton Cotrim Sonzzini,Vila Guarani (zona Sul),49,2,1,Casa,1600,1680,,
Avenida Tarumã,Vila Pierina,33,2,0,Apartamento,1110,1533,,
Rua dos Macaxás,Vila Nair,100,2,3,Casa,3800,3863,,
Rua Paulo Andrighetti,Alto do Pari,55,2,1,Apartamento,2600,3250,,
Rua Oscar Cintra Gordinho,Liberdade,28,1,0,Studio e kitnet,860,1208,,
Rua Armazém,Vila Leonor,40,1,1,Casa,950,1040,,
Avenida Benjamin Harris Hunnicutt,Vila Bremen,49,2,1,Apartamento,1000,1288,,
Rua Serra da Mantiqueira,Belenzinho,100,3,0,Casa,3850,4113,,
Rua Helene Londahl,Bosque da Saúde,50,1,0,Casa,1200,1297,,
Rua Flamengo,Chácara Califórnia,112,3,6,Casa,4500,5233,,
Rua Guilherme Rudge,Vila Sao Geraldo,38,2,0,Apartamento,1400,1664,,
Alameda Riberio da Silva,Campos Elíseos,35,1,0,Studio e kitnet,1550,1978,,
Rua Chafic Maluf,Santo Amaro,120,2,2,Casa,5734,5977,,
Rua Aquiles Jovane,Jardim Celeste,50,2,1,Apartamento,1220,1881,,
Avenida Rio Branco,Campos Elíseos,34,1,0,Apartamento,1200,1509,,
Rua Antônio Guarmerino,Cursino,50,2,1,Apartamento,1480,2067,,
Rua Carlos Bigatti,Jardim Castelo,50,2,1,Apartamento,1400,1854,,
Rua Lázara da Silva Jimenes,Vila Leonor,50,2,0,Apartamento,1600,1711,,
Rua Professora Nina Stocco,Jardim Catanduva,50,2,1,Apartamento,1365,1815,,
Rua Marie Nader Calfat,Jardim Ampliação,33,1,1,Studio e kitnet,2650,3152,,
Rua Águas Formosas,Jardim Brasil (zona Norte),36,1,1,Apartamento,1300,1694,,
Rua Riskallah Jorge,Centro Histórico de São Paulo,38,1,0,Studio e kitnet,859,1350,,
Rua Cachoeira do Arari,Vila Leonor,42,1,0,Casa,997,1142,,
Rua Domingos de Santa Maria,Vila Guarani (z Sul),64,2,1,Apartamento,1994,2940,,
Rua Marie Nader Calfat,Jardim Ampliação,48,2,2,Apartamento,2205,2960,,
Rua Edvard Carmilo,Jardim Celeste,32,2,0,Apartamento,1200,1569,,
Avenida do Cursino,Vila das Merces,80,2,1,Apartamento,2000,3126,,
Rua Laurentina Jorge Ribeiro,Vila Salete,99,3,2,Casa em condomínio,3264,3642,,
Rua Ibiporã,Vila Divina Pastora,30,1,0,Apartamento,1085,1277,,
Rua Embaúba,Vila Sacadura Cabral,41,2,1,Apartamento,1260,1458,,
Rua Jurubim,Vila Boacava,44,1,0,Casa,1100,1147,,
Rua Coronel Octávio Azeredo,Vila Mazzei,54,1,1,Casa,2550,2659,,
Rua Adolfo Schnabel,Vila Ema,54,1,0,Apartamento,1600,1962,,
Rua Doutor Vicente Giacaglini,Vila Bela,40,2,0,Apartamento,3000,3296,,
Avenida Euclides,Vila Fachini,60,2,0,Casa,1300,1475,,
Avenida Yervant Kissajikian,Vila Constança,50,2,1,Apartamento,1460,2036,,
Rua Glória do Goitá,Vila Independencia,27,1,0,Studio e kitnet,1236,1516,,
Rua Doutor Sílvio Noronha,Cidade Continental,45,1,0,Casa,680,709,,
Avenida Benjamin Harris Hunnicutt,Portal dos Gramados,49,2,1,Apartamento,1605,2338,,
Rua Arthur Bliss,Jardim Casablanca,38,1,0,Studio e kitnet,1200,1268,,
Rua João Manuel,Chácara Califórnia,37,1,0,Apartamento,1570,1790,,
Avenida Agua Funda,Vila Guarani (z Sul),36,1,0,Casa,1100,1222,,
Rua Salvador Iacona,Vila Santa Catarina,65,2,1,Apartamento,2000,2806,,
Rua David Eid,Vila do Castelo,54,2,2,Apartamento,2100,2939,,
Rua Refinaria Mataripe,Vila Antonieta,52,2,1,Apartamento,2100,2545,,
Rua Simão Lopes,Vila Moraes,60,3,1,Apartamento,1700,2347,,
Rua Dona Elfrida,Chora Menino,40,1,0,Casa,1200,1301,,
Rua Padre Machado,Bosque da Saúde,35,0,0,Studio e kitnet,1750,1818,,
Rua Joseph Nigri,Várzea da Barra Funda,83,2,1,Apartamento,6000,7188,,
Rua Edward Joseph,Vila Suzana,57,2,2,Apartamento,1363,2159,,
Avenida Duque de Caxias,Campos Elíseos,52,2,1,Apartamento,3000,3766,,
Rua Antônio de Barros,Vila Carrão,34,2,0,Apartamento,1690,1768,,
Avenida Brigadeiro Faria Lima,Jardim Paulistano,45,1,0,Apartamento,4000,4997,,
Rua Fernão Albernaz,Vila Nova Savoia,40,1,0,Casa em condomínio,1100,1165,,
Avenida Junta Mizumoto,Jardim Peri Peri,24,1,0,Apartamento,2400,2493,,
Rua Vapabussu,Jardim Aeroporto,50,1,1,Apartamento,3660,4401,,
Rua Gustavo da Silveira,Vila Santa Catarina,52,2,0,Apartamento,1500,2345,,
Rua Doutor José Gustavo Busch,Paraíso do Morumbi,80,1,2,Apartamento,2800,4444,,
Rua Monte Serrat,Alto da Mooca,77,3,0,Apartamento,1750,3119,,
Rua Glória do Goitá,Vila Independencia,80,3,1,Apartamento,2000,2784,,
Rua Viaza,Jardim Aeroporto,53,2,1,Apartamento,3600,4367,,
Rua Professor Tôrres Filhos,Santo Amaro,94,3,2,Apartamento,2900,4700,,
Rua Nelson Fernandes,Cidade Vargas,18,1,0,Studio e kitnet,1150,1494,,
Avenida Cônego José Salomon,Vila Portugal,60,3,0,Apartamento,1160,1597,,
Rua Riskallah Jorge,Centro,34,1,0,Apartamento,900,1335,,
Rua Paulo Andrighetti,Alto do Pari,54,2,1,Apartamento,2700,3150,,
Rua Padre Feliciano Domingues,Jardim Mariliza,61,2,1,Apartamento,1512,2071,,
Rua Carolina Soares,Vila Diva (zona Norte),20,1,0,Apartamento,771,848,,
Rua Lemos Torres,Alto da Mooca,95,2,1,Casa,4200,4275,,
"Vila Guarani, São Paulo - Sp, 04317-180, Brasil",Vila Guarani,56,2,1,Apartamento,2299,3092,,
Rua Trajano Reis,Jardim das Vertentes,69,3,0,Apartamento,1768,2770,,
Rua Tenente João Claudino de Melo,Parque Edu Chaves,42,1,0,Casa,819,854,,
Rua José Alves Dantas,Vila Gomes,17,1,0,Studio e kitnet,1250,1298,,
Rua André Domingues,Jardim Paraíso,28,1,0,Casa,1269,1322,,
Rua Francisco Foot,Jd Tranquilidade ,48,2,1,Apartamento,1100,1302,,
Rua José Paulino de Araújo,Vila Constancia,60,2,0,Apartamento,1800,2063,,
Rua Padre Bento Ibañez,Jardim Prudência,47,2,1,Apartamento,1838,2664,,
Rua Barão de Santo Ângelo,Jardim do Tiro,30,1,0,Casa em condomínio,1200,1358,,
Avenida do Oratório,Jardim Angela (zona Leste),46,2,1,Apartamento,1650,2071,,
Viela Renaldo Laporta,Vila Aurora (zona Norte),30,1,0,Casa,500,521,,
Rua Jeni Klabin Segall,Sítio do Mandaqui,75,2,2,Apartamento,2000,3114,,
Rua Intendência,Brás,42,2,0,Apartamento,2000,2402,,
Rua João Simões de Souza,Parque Reboucas,49,2,1,Apartamento,3400,4132,,
Rua Cristóvão Arraes,Vila Santa Terezinha,40,2,0,Apartamento,1650,1947,,
Rua Fortunato,Vila Buarque,67,2,1,Apartamento,4100,4915,,
Rua das Sempre-vivas,Jardim das Acacias,22,1,0,Studio e kitnet,2300,2898,,
Rua Serra de Jairé,Quarta Parada,37,2,0,Apartamento,2200,2678,,
Rua Diogo Vaz,Cambuci,62,2,1,Apartamento,2000,2716,,
Rua Joaquim Guarani,Jardim das Acacias,36,1,0,Apartamento,3600,4290,,
Rua das Flechas,Vila Santa Catarina,29,1,0,Apartamento,2400,2882,,
Rua José Wasth Rodrigues,Vila Maria Baixa,100,3,2,Apartamento,4200,4429,,
Alameda Ribeiro da Silva,Campos Elíseos,73,2,0,Apartamento,1310,2010,,
Rua Aurora,Santa Efigênia,33,1,0,Studio e kitnet,900,1339,,
Rua Padre Abreu E Lima,Parque Jabaquara,260,4,2,Casa,9000,9691,,
Rua Mussumés,Vila Maria Alta,5,1,0,Casa,570,594,,
Rua Antônio José Vaz,Vila Caraguatá,68,3,1,Apartamento,2150,2683,,
Rua Doutor Paulo Nogueira Filho,Butantã,72,2,1,Apartamento,1250,2383,,
Avenida Santo Amaro,Vila Nova Conceição,27,1,0,Apartamento,4000,4586,,
Rua Diogo Jácome,Vila Nova Conceição,50,1,1,Studio e kitnet,4800,6681,,
Rua Manoel Salgado,Vila Caraguata,65,3,1,Apartamento,3000,3589,,
Rua Ascencional,Jardim Ampliação,39,1,1,Apartamento,2400,3323,,
Rua Ricardo Avenarius,Fazenda Morumbi,40,2,1,Apartamento,1500,1928,,
Rua Paraibuna,Quinta da Paineira,32,1,0,Studio e kitnet,1000,1270,,
Rua Joinville,Paraíso,50,1,1,Apartamento,2663,4898,,
Rua Ameixeiras,Taboão,28,1,0,Casa,550,604,,
Rua Doutor Maurílio Vergueiro Pôrto,Vila Morumbi,82,2,3,Apartamento,2800,4422,,
Rua Doutor Luiz Migliano,Jardim Caboré,45,2,1,Apartamento,2404,3052,,
Rua Fernandes Moreira,Chácara Santo Antônio (Zona Sul),60,2,0,Apartamento,2750,3935,,
Rua Horácio Alves da Costa,Jardim Nosso Lar,67,3,2,Apartamento,3800,4774,,
Avenida Portugal,Brooklin Paulista,78,2,1,Apartamento,6510,7953,,
Avenida Jamaris,Planalto Paulista,70,1,1,Apartamento,3819,5186,,
Rua Pantojo,Vila Regente Feijó,90,1,2,Apartamento,5500,7529,,
Rua Basílio da Cunha,Vila Deodoro,69,2,0,Apartamento,1815,1885,,
Rua Conselheiro Cotegipe,Belenzinho,59,2,1,Apartamento,2669,3284,,
Rua Taciba,Vila Babilônia,80,3,2,Casa,2128,2315,,
Rua Aimutong,Tucuruvi,38,1,1,Apartamento,990,1068,,
Rua Passarola,Alto da Mooca,32,1,0,Apartamento,1400,1777,,
Avenida Doutor Alberto Benedetti,Vila Santa Teresa,50,1,1,Apartamento,1534,1990,,
Rua Doutor Francisco José Longo,Chácara Inglesa,60,2,1,Apartamento,3340,4547,,
Rua Doutor Tomás Alves,Vila Mariana,22,1,0,Studio e kitnet,2500,3116,,
Rua Ernani Pinto,Vila Maria Alta,64,2,2,Apartamento,3000,3782,,
Rua João Wesley,Cidade Vargas,100,2,1,Casa,2400,2702,,
Rua Padre Lebret,Jardim Leonor,47,1,1,Apartamento,10000,11350,,
Rua das Seringueiras,Jardim Oriental,51,1,1,Casa,2500,2766,,
Praça Júlio Mesquita,Santa Efigênia,48,1,1,Apartamento,3100,3840,,
Rua Doutor Mario Ferraz,Jardim Paulistano,50,1,1,Apartamento,6500,7901,,
Rua Sansão Alves dos Santos,Cidade Monções,54,1,1,Apartamento,3800,4974,,
Avenida Jamaris,Planalto Paulista,30,1,1,Studio e kitnet,1908,3728,,
Rua Manuel Dias de Oliveira,Jardim Alvorada (zona Oeste),41,2,0,Apartamento,1100,1507,,
Rua Ouvidor Peleja,Vila Mariana,55,2,1,Apartamento,2700,3649,,
Rua José Soriano de Sousa,Casa Verde Alta,54,2,1,Apartamento,1300,1872,,
Rua Desembargador Guimarães,Água Branca,36,1,1,Apartamento,2990,3911,,
Rua Sansão Alves dos Santos,Cidade Monções,76,2,2,Apartamento,5800,7588,,
Rua Caxiúna,Vila Celeste,80,2,0,Casa,1300,1455,,
Rua Rego Barros,Jardim Vila Formosa,46,2,1,Apartamento,1700,2115,,
Rua Comendador Miguel Calfat,Vila Nova Conceição,37,1,1,Apartamento,3200,3990,,
Rua Carlos Bigatti,Jardim Castelo,47,2,1,Apartamento,1300,1650,,
Avenida Onze de Junho,Vila Clementino,40,1,1,Apartamento,1850,2506,,
Rua Alba,Vila Parque Jabaquara,60,2,1,Apartamento,1900,2789,,
Rua Domiciano Leite Ribeiro,Vila Guarani (z Sul),59,2,1,Apartamento,2150,2968,,
Rua Tuim,Vila Uberabinha,36,1,1,Apartamento,4000,5714,,
Rua Princesa Isabel,Brooklin,167,3,3,Apartamento,13000,15310,,
Rua Michigan,Cidade Monções,158,3,3,Apartamento,15000,19530,,
Rua Professor Alexandre Correia,Jardim Vitória Régia,250,4,4,Apartamento,5992,10130,,
Avenida Aparecida do Rio Negro,Jardim Iris,44,2,1,Apartamento,1600,1912,,
Rua Dom Francisco de Sousa,Centro,52,1,0,Apartamento,1300,1620,,
Rua Henrique Casela,Jardim América da Penha,45,2,1,Apartamento,1400,1754,,
Rua Adolfo Schnabel,Vila Ema,26,1,0,Apartamento,1200,1488,,
Avenida Francisco Rodrigues,Vila Constança,30,1,0,Apartamento,850,1083,,
Avenida Padre Arlindo Vieira,Jardim Vergueiro (sacomã),52,2,1,Apartamento,1150,1743,,
Rua Genebra,Bela Vista,34,1,0,Apartamento,2044,2487,,
Rua Jaceru,Vila Gertrudes,51,1,1,Apartamento,3509,4438,,
Rua Marília de Dirceu,Jardim Aeroporto,70,2,1,Apartamento,2250,3188,,
Rua Ática,Jardim Brasil (zona Sul),65,2,1,Apartamento,1200,2225,,
Avenida Yervant Kissajikian,Vila Constança,55,2,1,Apartamento,1650,2221,,
Rua Doutor Laérte Setúbal,Vila Suzana,70,2,1,Apartamento,2900,3667,,
Rua Barão de Tatuí,Vila Buarque,27,1,1,Apartamento,1950,2545,,
Rua Engenheiro Antônio Jovino,Vila Andrade,78,3,1,Apartamento,2500,3286,,
Rua Dona Vitu Giorgi,Jardim Leonor,56,2,1,Apartamento,1700,2275,,
Rua Bernardo Sanches,Real Parque,84,3,2,Apartamento,2700,4363,,
Rua Irmão João Creff,Vila Aurora (zona Norte),60,1,1,Casa em condomínio,1450,1599,,
Rua das Gilias,Vila Bela,67,1,1,Casa,1399,1546,,
Avenida Professor Luiz Ignácio Anhaia Mello,Jardim Avelino,60,2,1,Apartamento,3500,4146,,
Rua Tabatinguera,Liberdade,34,1,0,Apartamento,978,1381,,
Rua Serra de Jairé,Quarta Parada,38,2,0,Apartamento,2800,3325,,
Rua Doutor Tomas de Lima,Liberdade,60,2,0,Apartamento,1500,2189,,
Rua Capricho,Vila Nivi,50,1,0,Casa,1034,1155,,
Rua Barros Sobrinho,Vila Ema,58,2,1,Apartamento,1774,2545,,
Rua Cônego Vicente Miguel Marino,Barra Funda,57,2,1,Apartamento,3300,3962,,
Rua Artur Bernardes,Vila Invernada,35,1,0,Apartamento,1380,1643,,
Rua Caçaquera,Vila Antonina,30,1,0,Apartamento,1132,1287,,
Rua Camarés,Carandiru,50,2,1,Apartamento,1800,2489,,
Av. Salgado Filho,Jardim Iporanga,40,2,1,Apartamento,1210,1326,,
Avenida Marginal,Vila Cristália,41,2,0,Apartamento,1500,1558,,
Rua Aurora,Santa Efigênia,40,1,0,Studio e kitnet,949,1296,,
Rua Filipe de Alcaçova,Pinheiros,91,4,0,Casa,3500,3748,,
Rua Antônia Soveral,Chácara Santo Antônio (zona Leste),29,1,0,Apartamento,1196,1292,,
Rua Cônego Vicente Miguel Marino,Barra Funda,50,2,1,Apartamento,3900,4554,,
Avenida Nhandú,Planalto Paulista,117,3,2,Casa,4500,4834,,
Avenida Júlio Buono,Vila Gustavo,40,2,0,Apartamento,1600,1762,,
Rua Domiciano Leite Ribeiro,Vila Guarani (zona Sul),205,3,4,Casa,3800,4045,,
Rua Amazonas,Osvaldo Cruz,30,1,0,Casa,1000,1242,,
Rua Diego de Losada,Jardim Ataliba Leonel,50,1,0,Casa,813,850,,
Rua João Dias Teixeira,Chácara Belenzinho,75,2,0,Casa,1250,1385,,
Rua Glória do Goitá,Vila Independencia,25,1,0,Apartamento,1300,1620,,
Rua Pampa,Cidade Vargas,50,1,0,Studio e kitnet,1200,1347,,
Rua Francisca Miquelina,Bela Vista,28,1,0,Studio e kitnet,1718,2219,,
Praça Doutor Mário Margarido,Liberdade,36,1,0,Studio e kitnet,816,1274,,
Avenida Cásper Líbero,Centro Histórico de São Paulo,27,1,0,Apartamento,980,1360,,
Rua Alessandro Alberti,Jardim Celeste,52,2,1,Apartamento,1300,1905,,
Rua Manuel da Costa Vale,Piqueri,60,2,0,Casa,1300,1438,,
Rua Coronel Pedro Dias de Campos,Chácara Seis de Outubro,190,3,5,Casa,4700,4791,,
Avenida Bartolomeu de Carlos,Jardim Flor da Montanha,38,1,1,Apartamento,1690,2375,,
Avenida Padre Antônio José dos Santos,Cidade Monções,52,2,1,Apartamento,3500,4792,,
Rua Tenente Paulo Alves,Vila Vera,50,1,0,Casa,1400,1460,,
Rua Galiléia,Casa Verde Média,50,2,0,Casa,1200,1351,,
Rua Diego de Castilho,Panamby,77,2,2,Apartamento,3980,5427,,
Rua Adolfo Schnabel,Vila Ema,25,1,0,Studio e kitnet,1138,1352,,
Rua Antônio Ribeiro de Morais,Vila Carbone,35,1,0,Studio e kitnet,1200,1247,,
Rua Charles Lampe,Jardim Maria Estela,44,2,0,Apartamento,1325,1596,,
"Rua Daniel Vieira, 239, Vila Gauca",Vila Guaca,40,1,0,Casa,975,1105,,
Rua Guaviruva,Vila Buenos Aires,150,3,2,Casa,2980,3107,,
Avenida Maria José Vasconcellos Mankel,Vila Clarice,50,2,0,Casa,1300,1355,,
Rua Isabel de Góis,Jardim Botucatu,63,3,1,Apartamento,1400,2017,,
Rua Dona Tecla,Jardim Flor da Montanha,58,2,1,Apartamento,2900,3642,,
Rua Ricardo Abed,Conjunto Residencial Vista Verde,90,2,1,Casa,2500,2676,,
Rua Seis de Junho,Chácara Mafalda,60,2,1,Casa,2000,2208,,
Alameda Nothmann,Campos Elíseos,37,1,0,Apartamento,1200,1641,,
Rua Celso Ramos,Vila Andrade,49,2,1,Apartamento,2300,2842,,
Rua Lupe Cotrin Garaude,Jardim Jamaica,36,1,1,Apartamento,1800,2267,,
Rua Doutor Joaquim Gomes de Souza,Jardim Pinheiros,58,2,1,Apartamento,1500,2274,,
Rua Doutor Luiz Migliano,Morumbi,96,3,2,Apartamento,5600,6757,,
Rua Dom Leopoldo I,Alto da Lapa,30,1,1,Studio e kitnet,1940,2015,,
Rua Judith Passald Esteves,Vila Sonia,55,3,1,Apartamento,2100,3190,,
Rua Nicolau Barreto,Vila Cordeiro,49,1,1,Apartamento,3300,4138,,
Rua Antônio Fóster,Vila Socorro,50,1,0,Casa,1200,1251,,
Rua Leôncio da Costa Viêira,Jardim Piqueroby,42,2,0,Apartamento,1500,1688,,
Alameda Glete,Campos Elíseos,45,2,0,Apartamento,1590,1852,,
Rua Doutor Sérgio Meira,Barra Funda,24,1,0,Apartamento,2200,2546,,
Rua Judith Zumkeller,Parque Mandaqui,47,2,1,Apartamento,950,1643,,
Rua Orleães,Jardim Vila Formosa,50,2,0,Casa,1450,1511,,
Rua Doutor Alcides de Campos,Americanópolis,60,1,0,Casa,800,948,,
Rua Antônio Abude,Jardim Barbosa,64,2,1,Apartamento,1450,1906,,
Rua Bela Vista do Paraíso,Vila Palmeiras,50,2,1,Apartamento,1700,2401,,
Rua Vinte E Quatro de Maio 188,Centro Histórico de São Paulo,32,1,0,Apartamento,1500,1928,,
Avenida dos Ourives,Parque Bristol,62,3,1,Apartamento,1600,2162,,
Rua Paulo Martinez,Jardim Seckler,31,1,0,Apartamento,835,872,,
Rua Aristódemo Gazzotti,Vila das Belezas,50,2,1,Apartamento,2450,3085,,
Rua Jose Ferreira Brandao,Jardim do Papai,125,3,5,Casa,3500,3898,,
Rua Manuel Leiroz,Vila Penteado,30,1,0,Casa,1150,1282,,
Rua Pedro Bellegarde,Chácara Califórnia,50,2,1,Apartamento,2000,2740,,
Rua Lucinda Gomes Barreto,Vila Nova Manchester,88,2,1,Apartamento,1680,2398,,
Rua Cândida Franco de Barros,Itaberaba,50,2,1,Apartamento,2250,3010,,
Rua Carlos dos Santos,Jardim Brasil (zona Norte),40,1,0,Casa em condomínio,900,938,,
Rua César Augusto da Silva,Parque Casa de Pedra,60,1,0,Casa,1000,1042,,
Rua Major Rubéns Florentino Vaz,Vila Pirajussara,12,1,0,Studio e kitnet,1750,1818,,
